date;state;country;confirmed
2020-01-22;;Afghanistan;0.0
2020-01-22;;Albania;0.0
2020-01-22;;Algeria;0.0
2020-01-22;;Andorra;0.0
2020-01-22;;Angola;0.0
2020-01-22;;Antigua and Barbuda;0.0
2020-01-22;;Argentina;0.0
2020-01-22;;Armenia;0.0
2020-01-22;;Austria;0.0
2020-01-22;;Azerbaijan;0.0
2020-01-22;;Bahamas;0.0
2020-01-22;;Bahrain;0.0
2020-01-22;;Bangladesh;0.0
2020-01-22;;Barbados;0.0
2020-01-22;;Belarus;0.0
2020-01-22;;Belgium;0.0
2020-01-22;;Belize;0.0
2020-01-22;;Benin;0.0
2020-01-22;;Bhutan;0.0
2020-01-22;;Bolivia;0.0
2020-01-22;;Bosnia and Herzegovina;0.0
2020-01-22;;Botswana;0.0
2020-01-22;;Brazil;0.0
2020-01-22;;Brunei;0.0
2020-01-22;;Bulgaria;0.0
2020-01-22;;Burkina Faso;0.0
2020-01-22;;Burma;0.0
2020-01-22;;Burundi;0.0
2020-01-22;;Cabo Verde;0.0
2020-01-22;;Cambodia;0.0
2020-01-22;;Cameroon;0.0
2020-01-22;;Central African Republic;0.0
2020-01-22;;Chad;0.0
2020-01-22;;Chile;0.0
2020-01-22;;China;10.0
2020-01-22;;Colombia;0.0
2020-01-22;;Comoros;0.0
2020-01-22;;Congo (Brazzaville);0.0
2020-01-22;;Congo (Kinshasa);0.0
2020-01-22;;Costa Rica;0.0
2020-01-22;;Cote d'Ivoire;0.0
2020-01-22;;Croatia;0.0
2020-01-22;;Cuba;0.0
2020-01-22;;Cyprus;0.0
2020-01-22;;Czechia;0.0
2020-01-22;;Denmark;0.0
2020-01-22;;Diamond Princess;0.0
2020-01-22;;Djibouti;0.0
2020-01-22;;Dominica;0.0
2020-01-22;;Dominican Republic;0.0
2020-01-22;;Ecuador;0.0
2020-01-22;;Egypt;0.0
2020-01-22;;El Salvador;0.0
2020-01-22;;Equatorial Guinea;0.0
2020-01-22;;Eritrea;0.0
2020-01-22;;Estonia;0.0
2020-01-22;;Eswatini;0.0
2020-01-22;;Ethiopia;0.0
2020-01-22;;Fiji;0.0
2020-01-22;;Finland;0.0
2020-01-22;;France;0.0
2020-01-22;;Gabon;0.0
2020-01-22;;Gambia;0.0
2020-01-22;;Georgia;0.0
2020-01-22;;Germany;0.0
2020-01-22;;Ghana;0.0
2020-01-22;;Greece;0.0
2020-01-22;;Grenada;0.0
2020-01-22;;Guatemala;0.0
2020-01-22;;Guinea;0.0
2020-01-22;;Guinea-Bissau;0.0
2020-01-22;;Guyana;0.0
2020-01-22;;Haiti;0.0
2020-01-22;;Holy See;0.0
2020-01-22;;Honduras;0.0
2020-01-22;;Hungary;0.0
2020-01-22;;Iceland;0.0
2020-01-22;;India;0.0
2020-01-22;;Indonesia;0.0
2020-01-22;;Iran;0.0
2020-01-22;;Iraq;0.0
2020-01-22;;Ireland;0.0
2020-01-22;;Israel;0.0
2020-01-22;;Italy;0.0
2020-01-22;;Jamaica;0.0
2020-01-22;;Japan;2.0
2020-01-22;;Jordan;0.0
2020-01-22;;Kazakhstan;0.0
2020-01-22;;Kenya;0.0
2020-01-22;;Korea, South;1.0
2020-01-22;;Kosovo;0.0
2020-01-22;;Kuwait;0.0
2020-01-22;;Kyrgyzstan;0.0
2020-01-22;;Laos;0.0
2020-01-22;;Latvia;0.0
2020-01-22;;Lebanon;0.0
2020-01-22;;Lesotho;0.0
2020-01-22;;Liberia;0.0
2020-01-22;;Libya;0.0
2020-01-22;;Liechtenstein;0.0
2020-01-22;;Lithuania;0.0
2020-01-22;;Luxembourg;0.0
2020-01-22;;MS Zaandam;0.0
2020-01-22;;Madagascar;0.0
2020-01-22;;Malawi;0.0
2020-01-22;;Malaysia;0.0
2020-01-22;;Maldives;0.0
2020-01-22;;Mali;0.0
2020-01-22;;Malta;0.0
2020-01-22;;Mauritania;0.0
2020-01-22;;Mauritius;0.0
2020-01-22;;Mexico;0.0
2020-01-22;;Moldova;0.0
2020-01-22;;Monaco;0.0
2020-01-22;;Mongolia;0.0
2020-01-22;;Montenegro;0.0
2020-01-22;;Morocco;0.0
2020-01-22;;Mozambique;0.0
2020-01-22;;Namibia;0.0
2020-01-22;;Nepal;0.0
2020-01-22;;Netherlands;0.0
2020-01-22;;New Zealand;0.0
2020-01-22;;Nicaragua;0.0
2020-01-22;;Niger;0.0
2020-01-22;;Nigeria;0.0
2020-01-22;;North Macedonia;0.0
2020-01-22;;Norway;0.0
2020-01-22;;Oman;0.0
2020-01-22;;Pakistan;0.0
2020-01-22;;Panama;0.0
2020-01-22;;Papua New Guinea;0.0
2020-01-22;;Paraguay;0.0
2020-01-22;;Peru;0.0
2020-01-22;;Philippines;0.0
2020-01-22;;Poland;0.0
2020-01-22;;Portugal;0.0
2020-01-22;;Qatar;0.0
2020-01-22;;Romania;0.0
2020-01-22;;Russia;0.0
2020-01-22;;Rwanda;0.0
2020-01-22;;Saint Kitts and Nevis;0.0
2020-01-22;;Saint Lucia;0.0
2020-01-22;;Saint Vincent and the Grenadines;0.0
2020-01-22;;San Marino;0.0
2020-01-22;;Sao Tome and Principe;0.0
2020-01-22;;Saudi Arabia;0.0
2020-01-22;;Senegal;0.0
2020-01-22;;Serbia;0.0
2020-01-22;;Seychelles;0.0
2020-01-22;;Sierra Leone;0.0
2020-01-22;;Singapore;0.0
2020-01-22;;Slovakia;0.0
2020-01-22;;Slovenia;0.0
2020-01-22;;Somalia;0.0
2020-01-22;;South Africa;0.0
2020-01-22;;South Sudan;0.0
2020-01-22;;Spain;0.0
2020-01-22;;Sri Lanka;0.0
2020-01-22;;Sudan;0.0
2020-01-22;;Suriname;0.0
2020-01-22;;Sweden;0.0
2020-01-22;;Switzerland;0.0
2020-01-22;;Syria;0.0
2020-01-22;;Taiwan*;1.0
2020-01-22;;Tajikistan;0.0
2020-01-22;;Tanzania;0.0
2020-01-22;;Thailand;2.0
2020-01-22;;Timor-Leste;0.0
2020-01-22;;Togo;0.0
2020-01-22;;Trinidad and Tobago;0.0
2020-01-22;;Tunisia;0.0
2020-01-22;;Turkey;0.0
2020-01-22;;US;1.0
2020-01-22;;Uganda;0.0
2020-01-22;;Ukraine;0.0
2020-01-22;;United Arab Emirates;0.0
2020-01-22;;United Kingdom;0.0
2020-01-22;;Uruguay;0.0
2020-01-22;;Uzbekistan;0.0
2020-01-22;;Venezuela;0.0
2020-01-22;;Vietnam;0.0
2020-01-22;;West Bank and Gaza;0.0
2020-01-22;;Western Sahara;0.0
2020-01-22;;Yemen;0.0
2020-01-22;;Zambia;0.0
2020-01-22;;Zimbabwe;0.0
2020-01-22;Alberta;Canada;0.0
2020-01-22;Anguilla;United Kingdom;0.0
2020-01-22;Anhui;China;1.0
2020-01-22;Aruba;Netherlands;0.0
2020-01-22;Australian Capital Territory;Australia;0.0
2020-01-22;Beijing;China;14.0
2020-01-22;Bermuda;United Kingdom;0.0
2020-01-22;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-01-22;British Columbia;Canada;0.0
2020-01-22;British Virgin Islands;United Kingdom;0.0
2020-01-22;Cayman Islands;United Kingdom;0.0
2020-01-22;Channel Islands;United Kingdom;0.0
2020-01-22;Chongqing;China;6.0
2020-01-22;Curacao;Netherlands;0.0
2020-01-22;Diamond Princess;Canada;0.0
2020-01-22;Falkland Islands (Malvinas);United Kingdom;0.0
2020-01-22;Faroe Islands;Denmark;0.0
2020-01-22;French Guiana;France;0.0
2020-01-22;French Polynesia;France;0.0
2020-01-22;Fujian;China;1.0
2020-01-22;Gansu;China;0.0
2020-01-22;Gibraltar;United Kingdom;0.0
2020-01-22;Grand Princess;Canada;0.0
2020-01-22;Greenland;Denmark;0.0
2020-01-22;Guadeloupe;France;0.0
2020-01-22;Guangdong;China;26.0
2020-01-22;Guangxi;China;2.0
2020-01-22;Guizhou;China;1.0
2020-01-22;Hainan;China;4.0
2020-01-22;Hebei;China;1.0
2020-01-22;Heilongjiang;China;0.0
2020-01-22;Henan;China;5.0
2020-01-22;Hong Kong;China;0.0
2020-01-22;Hubei;China;444.0
2020-01-22;Hunan;China;4.0
2020-01-22;Inner Mongolia;China;0.0
2020-01-22;Isle of Man;United Kingdom;0.0
2020-01-22;Jiangsu;China;1.0
2020-01-22;Jiangxi;China;2.0
2020-01-22;Jilin;China;0.0
2020-01-22;Liaoning;China;2.0
2020-01-22;Macau;China;1.0
2020-01-22;Manitoba;Canada;0.0
2020-01-22;Martinique;France;0.0
2020-01-22;Mayotte;France;0.0
2020-01-22;Montserrat;United Kingdom;0.0
2020-01-22;New Brunswick;Canada;0.0
2020-01-22;New Caledonia;France;0.0
2020-01-22;New South Wales;Australia;0.0
2020-01-22;Newfoundland and Labrador;Canada;0.0
2020-01-22;Ningxia;China;1.0
2020-01-22;Northern Territory;Australia;0.0
2020-01-22;Northwest Territories;Canada;0.0
2020-01-22;Nova Scotia;Canada;0.0
2020-01-22;Ontario;Canada;0.0
2020-01-22;Prince Edward Island;Canada;0.0
2020-01-22;Qinghai;China;0.0
2020-01-22;Quebec;Canada;0.0
2020-01-22;Queensland;Australia;0.0
2020-01-22;Reunion;France;0.0
2020-01-22;Saint Barthelemy;France;0.0
2020-01-22;Saint Pierre and Miquelon;France;0.0
2020-01-22;Saskatchewan;Canada;0.0
2020-01-22;Shaanxi;China;0.0
2020-01-22;Shandong;China;2.0
2020-01-22;Shanghai;China;9.0
2020-01-22;Shanxi;China;1.0
2020-01-22;Sichuan;China;5.0
2020-01-22;Sint Maarten;Netherlands;0.0
2020-01-22;South Australia;Australia;0.0
2020-01-22;St Martin;France;0.0
2020-01-22;Tasmania;Australia;0.0
2020-01-22;Tianjin;China;4.0
2020-01-22;Tibet;China;0.0
2020-01-22;Turks and Caicos Islands;United Kingdom;0.0
2020-01-22;Victoria;Australia;0.0
2020-01-22;Western Australia;Australia;0.0
2020-01-22;Xinjiang;China;0.0
2020-01-22;Yukon;Canada;0.0
2020-01-22;Yunnan;China;1.0
2020-01-22;Zhejiang;Afghanistan;0.0
2020-01-22;Zhejiang;Albania;0.0
2020-01-22;Zhejiang;Algeria;0.0
2020-01-22;Zhejiang;Andorra;0.0
2020-01-22;Zhejiang;Angola;0.0
2020-01-22;Zhejiang;Antigua and Barbuda;0.0
2020-01-22;Zhejiang;Argentina;0.0
2020-01-22;Zhejiang;Armenia;0.0
2020-01-22;Zhejiang;Austria;0.0
2020-01-22;Zhejiang;Azerbaijan;0.0
2020-01-22;Zhejiang;Bahamas;0.0
2020-01-22;Zhejiang;Bahrain;0.0
2020-01-22;Zhejiang;Bangladesh;0.0
2020-01-22;Zhejiang;Barbados;0.0
2020-01-22;Zhejiang;Belarus;0.0
2020-01-22;Zhejiang;Belgium;0.0
2020-01-22;Zhejiang;Belize;0.0
2020-01-22;Zhejiang;Benin;0.0
2020-01-22;Zhejiang;Bhutan;0.0
2020-01-22;Zhejiang;Bolivia;0.0
2020-01-22;Zhejiang;Bosnia and Herzegovina;0.0
2020-01-22;Zhejiang;Botswana;0.0
2020-01-22;Zhejiang;Brazil;0.0
2020-01-22;Zhejiang;Brunei;0.0
2020-01-22;Zhejiang;Bulgaria;0.0
2020-01-22;Zhejiang;Burkina Faso;0.0
2020-01-22;Zhejiang;Burma;0.0
2020-01-22;Zhejiang;Burundi;0.0
2020-01-22;Zhejiang;Cabo Verde;0.0
2020-01-22;Zhejiang;Cambodia;0.0
2020-01-22;Zhejiang;Cameroon;0.0
2020-01-22;Zhejiang;Central African Republic;0.0
2020-01-22;Zhejiang;Chad;0.0
2020-01-22;Zhejiang;Chile;0.0
2020-01-22;Zhejiang;China;10.0
2020-01-22;Zhejiang;Colombia;0.0
2020-01-22;Zhejiang;Comoros;0.0
2020-01-22;Zhejiang;Congo (Brazzaville);0.0
2020-01-22;Zhejiang;Congo (Kinshasa);0.0
2020-01-22;Zhejiang;Costa Rica;0.0
2020-01-22;Zhejiang;Cote d'Ivoire;0.0
2020-01-22;Zhejiang;Croatia;0.0
2020-01-22;Zhejiang;Cuba;0.0
2020-01-22;Zhejiang;Cyprus;0.0
2020-01-22;Zhejiang;Czechia;0.0
2020-01-22;Zhejiang;Denmark;0.0
2020-01-22;Zhejiang;Diamond Princess;0.0
2020-01-22;Zhejiang;Djibouti;0.0
2020-01-22;Zhejiang;Dominica;0.0
2020-01-22;Zhejiang;Dominican Republic;0.0
2020-01-22;Zhejiang;Ecuador;0.0
2020-01-22;Zhejiang;Egypt;0.0
2020-01-22;Zhejiang;El Salvador;0.0
2020-01-22;Zhejiang;Equatorial Guinea;0.0
2020-01-22;Zhejiang;Eritrea;0.0
2020-01-22;Zhejiang;Estonia;0.0
2020-01-22;Zhejiang;Eswatini;0.0
2020-01-22;Zhejiang;Ethiopia;0.0
2020-01-22;Zhejiang;Fiji;0.0
2020-01-22;Zhejiang;Finland;0.0
2020-01-22;Zhejiang;France;0.0
2020-01-22;Zhejiang;Gabon;0.0
2020-01-22;Zhejiang;Gambia;0.0
2020-01-22;Zhejiang;Georgia;0.0
2020-01-22;Zhejiang;Germany;0.0
2020-01-22;Zhejiang;Ghana;0.0
2020-01-22;Zhejiang;Greece;0.0
2020-01-22;Zhejiang;Grenada;0.0
2020-01-22;Zhejiang;Guatemala;0.0
2020-01-22;Zhejiang;Guinea;0.0
2020-01-22;Zhejiang;Guinea-Bissau;0.0
2020-01-22;Zhejiang;Guyana;0.0
2020-01-22;Zhejiang;Haiti;0.0
2020-01-22;Zhejiang;Holy See;0.0
2020-01-22;Zhejiang;Honduras;0.0
2020-01-22;Zhejiang;Hungary;0.0
2020-01-22;Zhejiang;Iceland;0.0
2020-01-22;Zhejiang;India;0.0
2020-01-22;Zhejiang;Indonesia;0.0
2020-01-22;Zhejiang;Iran;0.0
2020-01-22;Zhejiang;Iraq;0.0
2020-01-22;Zhejiang;Ireland;0.0
2020-01-22;Zhejiang;Israel;0.0
2020-01-22;Zhejiang;Italy;0.0
2020-01-22;Zhejiang;Jamaica;0.0
2020-01-22;Zhejiang;Japan;2.0
2020-01-22;Zhejiang;Jordan;0.0
2020-01-22;Zhejiang;Kazakhstan;0.0
2020-01-22;Zhejiang;Kenya;0.0
2020-01-22;Zhejiang;Korea, South;1.0
2020-01-22;Zhejiang;Kosovo;0.0
2020-01-22;Zhejiang;Kuwait;0.0
2020-01-22;Zhejiang;Kyrgyzstan;0.0
2020-01-22;Zhejiang;Laos;0.0
2020-01-22;Zhejiang;Latvia;0.0
2020-01-22;Zhejiang;Lebanon;0.0
2020-01-22;Zhejiang;Lesotho;0.0
2020-01-22;Zhejiang;Liberia;0.0
2020-01-22;Zhejiang;Libya;0.0
2020-01-22;Zhejiang;Liechtenstein;0.0
2020-01-22;Zhejiang;Lithuania;0.0
2020-01-22;Zhejiang;Luxembourg;0.0
2020-01-22;Zhejiang;MS Zaandam;0.0
2020-01-22;Zhejiang;Madagascar;0.0
2020-01-22;Zhejiang;Malawi;0.0
2020-01-22;Zhejiang;Malaysia;0.0
2020-01-22;Zhejiang;Maldives;0.0
2020-01-22;Zhejiang;Mali;0.0
2020-01-22;Zhejiang;Malta;0.0
2020-01-22;Zhejiang;Mauritania;0.0
2020-01-22;Zhejiang;Mauritius;0.0
2020-01-22;Zhejiang;Mexico;0.0
2020-01-22;Zhejiang;Moldova;0.0
2020-01-22;Zhejiang;Monaco;0.0
2020-01-22;Zhejiang;Mongolia;0.0
2020-01-22;Zhejiang;Montenegro;0.0
2020-01-22;Zhejiang;Morocco;0.0
2020-01-22;Zhejiang;Mozambique;0.0
2020-01-22;Zhejiang;Namibia;0.0
2020-01-22;Zhejiang;Nepal;0.0
2020-01-22;Zhejiang;Netherlands;0.0
2020-01-22;Zhejiang;New Zealand;0.0
2020-01-22;Zhejiang;Nicaragua;0.0
2020-01-22;Zhejiang;Niger;0.0
2020-01-22;Zhejiang;Nigeria;0.0
2020-01-22;Zhejiang;North Macedonia;0.0
2020-01-22;Zhejiang;Norway;0.0
2020-01-22;Zhejiang;Oman;0.0
2020-01-22;Zhejiang;Pakistan;0.0
2020-01-22;Zhejiang;Panama;0.0
2020-01-22;Zhejiang;Papua New Guinea;0.0
2020-01-22;Zhejiang;Paraguay;0.0
2020-01-22;Zhejiang;Peru;0.0
2020-01-22;Zhejiang;Philippines;0.0
2020-01-22;Zhejiang;Poland;0.0
2020-01-22;Zhejiang;Portugal;0.0
2020-01-22;Zhejiang;Qatar;0.0
2020-01-22;Zhejiang;Romania;0.0
2020-01-22;Zhejiang;Russia;0.0
2020-01-22;Zhejiang;Rwanda;0.0
2020-01-22;Zhejiang;Saint Kitts and Nevis;0.0
2020-01-22;Zhejiang;Saint Lucia;0.0
2020-01-22;Zhejiang;Saint Vincent and the Grenadines;0.0
2020-01-22;Zhejiang;San Marino;0.0
2020-01-22;Zhejiang;Sao Tome and Principe;0.0
2020-01-22;Zhejiang;Saudi Arabia;0.0
2020-01-22;Zhejiang;Senegal;0.0
2020-01-22;Zhejiang;Serbia;0.0
2020-01-22;Zhejiang;Seychelles;0.0
2020-01-22;Zhejiang;Sierra Leone;0.0
2020-01-22;Zhejiang;Singapore;0.0
2020-01-22;Zhejiang;Slovakia;0.0
2020-01-22;Zhejiang;Slovenia;0.0
2020-01-22;Zhejiang;Somalia;0.0
2020-01-22;Zhejiang;South Africa;0.0
2020-01-22;Zhejiang;South Sudan;0.0
2020-01-22;Zhejiang;Spain;0.0
2020-01-22;Zhejiang;Sri Lanka;0.0
2020-01-22;Zhejiang;Sudan;0.0
2020-01-22;Zhejiang;Suriname;0.0
2020-01-22;Zhejiang;Sweden;0.0
2020-01-22;Zhejiang;Switzerland;0.0
2020-01-22;Zhejiang;Syria;0.0
2020-01-22;Zhejiang;Taiwan*;1.0
2020-01-22;Zhejiang;Tajikistan;0.0
2020-01-22;Zhejiang;Tanzania;0.0
2020-01-22;Zhejiang;Thailand;2.0
2020-01-22;Zhejiang;Timor-Leste;0.0
2020-01-22;Zhejiang;Togo;0.0
2020-01-22;Zhejiang;Trinidad and Tobago;0.0
2020-01-22;Zhejiang;Tunisia;0.0
2020-01-22;Zhejiang;Turkey;0.0
2020-01-22;Zhejiang;US;1.0
2020-01-22;Zhejiang;Uganda;0.0
2020-01-22;Zhejiang;Ukraine;0.0
2020-01-22;Zhejiang;United Arab Emirates;0.0
2020-01-22;Zhejiang;United Kingdom;0.0
2020-01-22;Zhejiang;Uruguay;0.0
2020-01-22;Zhejiang;Uzbekistan;0.0
2020-01-22;Zhejiang;Venezuela;0.0
2020-01-22;Zhejiang;Vietnam;0.0
2020-01-22;Zhejiang;West Bank and Gaza;0.0
2020-01-22;Zhejiang;Western Sahara;0.0
2020-01-22;Zhejiang;Yemen;0.0
2020-01-22;Zhejiang;Zambia;0.0
2020-01-22;Zhejiang;Zimbabwe;0.0
2020-01-23;;Afghanistan;0.0
2020-01-23;;Albania;0.0
2020-01-23;;Algeria;0.0
2020-01-23;;Andorra;0.0
2020-01-23;;Angola;0.0
2020-01-23;;Antigua and Barbuda;0.0
2020-01-23;;Argentina;0.0
2020-01-23;;Armenia;0.0
2020-01-23;;Austria;0.0
2020-01-23;;Azerbaijan;0.0
2020-01-23;;Bahamas;0.0
2020-01-23;;Bahrain;0.0
2020-01-23;;Bangladesh;0.0
2020-01-23;;Barbados;0.0
2020-01-23;;Belarus;0.0
2020-01-23;;Belgium;0.0
2020-01-23;;Belize;0.0
2020-01-23;;Benin;0.0
2020-01-23;;Bhutan;0.0
2020-01-23;;Bolivia;0.0
2020-01-23;;Bosnia and Herzegovina;0.0
2020-01-23;;Botswana;0.0
2020-01-23;;Brazil;0.0
2020-01-23;;Brunei;0.0
2020-01-23;;Bulgaria;0.0
2020-01-23;;Burkina Faso;0.0
2020-01-23;;Burma;0.0
2020-01-23;;Burundi;0.0
2020-01-23;;Cabo Verde;0.0
2020-01-23;;Cambodia;0.0
2020-01-23;;Cameroon;0.0
2020-01-23;;Central African Republic;0.0
2020-01-23;;Chad;0.0
2020-01-23;;Chile;0.0
2020-01-23;;China;27.0
2020-01-23;;Colombia;0.0
2020-01-23;;Comoros;0.0
2020-01-23;;Congo (Brazzaville);0.0
2020-01-23;;Congo (Kinshasa);0.0
2020-01-23;;Costa Rica;0.0
2020-01-23;;Cote d'Ivoire;0.0
2020-01-23;;Croatia;0.0
2020-01-23;;Cuba;0.0
2020-01-23;;Cyprus;0.0
2020-01-23;;Czechia;0.0
2020-01-23;;Denmark;0.0
2020-01-23;;Diamond Princess;0.0
2020-01-23;;Djibouti;0.0
2020-01-23;;Dominica;0.0
2020-01-23;;Dominican Republic;0.0
2020-01-23;;Ecuador;0.0
2020-01-23;;Egypt;0.0
2020-01-23;;El Salvador;0.0
2020-01-23;;Equatorial Guinea;0.0
2020-01-23;;Eritrea;0.0
2020-01-23;;Estonia;0.0
2020-01-23;;Eswatini;0.0
2020-01-23;;Ethiopia;0.0
2020-01-23;;Fiji;0.0
2020-01-23;;Finland;0.0
2020-01-23;;France;0.0
2020-01-23;;Gabon;0.0
2020-01-23;;Gambia;0.0
2020-01-23;;Georgia;0.0
2020-01-23;;Germany;0.0
2020-01-23;;Ghana;0.0
2020-01-23;;Greece;0.0
2020-01-23;;Grenada;0.0
2020-01-23;;Guatemala;0.0
2020-01-23;;Guinea;0.0
2020-01-23;;Guinea-Bissau;0.0
2020-01-23;;Guyana;0.0
2020-01-23;;Haiti;0.0
2020-01-23;;Holy See;0.0
2020-01-23;;Honduras;0.0
2020-01-23;;Hungary;0.0
2020-01-23;;Iceland;0.0
2020-01-23;;India;0.0
2020-01-23;;Indonesia;0.0
2020-01-23;;Iran;0.0
2020-01-23;;Iraq;0.0
2020-01-23;;Ireland;0.0
2020-01-23;;Israel;0.0
2020-01-23;;Italy;0.0
2020-01-23;;Jamaica;0.0
2020-01-23;;Japan;2.0
2020-01-23;;Jordan;0.0
2020-01-23;;Kazakhstan;0.0
2020-01-23;;Kenya;0.0
2020-01-23;;Korea, South;1.0
2020-01-23;;Kosovo;0.0
2020-01-23;;Kuwait;0.0
2020-01-23;;Kyrgyzstan;0.0
2020-01-23;;Laos;0.0
2020-01-23;;Latvia;0.0
2020-01-23;;Lebanon;0.0
2020-01-23;;Lesotho;0.0
2020-01-23;;Liberia;0.0
2020-01-23;;Libya;0.0
2020-01-23;;Liechtenstein;0.0
2020-01-23;;Lithuania;0.0
2020-01-23;;Luxembourg;0.0
2020-01-23;;MS Zaandam;0.0
2020-01-23;;Madagascar;0.0
2020-01-23;;Malawi;0.0
2020-01-23;;Malaysia;0.0
2020-01-23;;Maldives;0.0
2020-01-23;;Mali;0.0
2020-01-23;;Malta;0.0
2020-01-23;;Mauritania;0.0
2020-01-23;;Mauritius;0.0
2020-01-23;;Mexico;0.0
2020-01-23;;Moldova;0.0
2020-01-23;;Monaco;0.0
2020-01-23;;Mongolia;0.0
2020-01-23;;Montenegro;0.0
2020-01-23;;Morocco;0.0
2020-01-23;;Mozambique;0.0
2020-01-23;;Namibia;0.0
2020-01-23;;Nepal;0.0
2020-01-23;;Netherlands;0.0
2020-01-23;;New Zealand;0.0
2020-01-23;;Nicaragua;0.0
2020-01-23;;Niger;0.0
2020-01-23;;Nigeria;0.0
2020-01-23;;North Macedonia;0.0
2020-01-23;;Norway;0.0
2020-01-23;;Oman;0.0
2020-01-23;;Pakistan;0.0
2020-01-23;;Panama;0.0
2020-01-23;;Papua New Guinea;0.0
2020-01-23;;Paraguay;0.0
2020-01-23;;Peru;0.0
2020-01-23;;Philippines;0.0
2020-01-23;;Poland;0.0
2020-01-23;;Portugal;0.0
2020-01-23;;Qatar;0.0
2020-01-23;;Romania;0.0
2020-01-23;;Russia;0.0
2020-01-23;;Rwanda;0.0
2020-01-23;;Saint Kitts and Nevis;0.0
2020-01-23;;Saint Lucia;0.0
2020-01-23;;Saint Vincent and the Grenadines;0.0
2020-01-23;;San Marino;0.0
2020-01-23;;Sao Tome and Principe;0.0
2020-01-23;;Saudi Arabia;0.0
2020-01-23;;Senegal;0.0
2020-01-23;;Serbia;0.0
2020-01-23;;Seychelles;0.0
2020-01-23;;Sierra Leone;0.0
2020-01-23;;Singapore;1.0
2020-01-23;;Slovakia;0.0
2020-01-23;;Slovenia;0.0
2020-01-23;;Somalia;0.0
2020-01-23;;South Africa;0.0
2020-01-23;;South Sudan;0.0
2020-01-23;;Spain;0.0
2020-01-23;;Sri Lanka;0.0
2020-01-23;;Sudan;0.0
2020-01-23;;Suriname;0.0
2020-01-23;;Sweden;0.0
2020-01-23;;Switzerland;0.0
2020-01-23;;Syria;0.0
2020-01-23;;Taiwan*;1.0
2020-01-23;;Tajikistan;0.0
2020-01-23;;Tanzania;0.0
2020-01-23;;Thailand;3.0
2020-01-23;;Timor-Leste;0.0
2020-01-23;;Togo;0.0
2020-01-23;;Trinidad and Tobago;0.0
2020-01-23;;Tunisia;0.0
2020-01-23;;Turkey;0.0
2020-01-23;;US;1.0
2020-01-23;;Uganda;0.0
2020-01-23;;Ukraine;0.0
2020-01-23;;United Arab Emirates;0.0
2020-01-23;;United Kingdom;0.0
2020-01-23;;Uruguay;0.0
2020-01-23;;Uzbekistan;0.0
2020-01-23;;Venezuela;0.0
2020-01-23;;Vietnam;2.0
2020-01-23;;West Bank and Gaza;0.0
2020-01-23;;Western Sahara;0.0
2020-01-23;;Yemen;0.0
2020-01-23;;Zambia;0.0
2020-01-23;;Zimbabwe;0.0
2020-01-23;Alberta;Canada;0.0
2020-01-23;Anguilla;United Kingdom;0.0
2020-01-23;Anhui;China;9.0
2020-01-23;Aruba;Netherlands;0.0
2020-01-23;Australian Capital Territory;Australia;0.0
2020-01-23;Beijing;China;22.0
2020-01-23;Bermuda;United Kingdom;0.0
2020-01-23;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-01-23;British Columbia;Canada;0.0
2020-01-23;British Virgin Islands;United Kingdom;0.0
2020-01-23;Cayman Islands;United Kingdom;0.0
2020-01-23;Channel Islands;United Kingdom;0.0
2020-01-23;Chongqing;China;9.0
2020-01-23;Curacao;Netherlands;0.0
2020-01-23;Diamond Princess;Canada;0.0
2020-01-23;Falkland Islands (Malvinas);United Kingdom;0.0
2020-01-23;Faroe Islands;Denmark;0.0
2020-01-23;French Guiana;France;0.0
2020-01-23;French Polynesia;France;0.0
2020-01-23;Fujian;China;5.0
2020-01-23;Gansu;China;2.0
2020-01-23;Gibraltar;United Kingdom;0.0
2020-01-23;Grand Princess;Canada;0.0
2020-01-23;Greenland;Denmark;0.0
2020-01-23;Guadeloupe;France;0.0
2020-01-23;Guangdong;China;32.0
2020-01-23;Guangxi;China;5.0
2020-01-23;Guizhou;China;3.0
2020-01-23;Hainan;China;5.0
2020-01-23;Hebei;China;1.0
2020-01-23;Heilongjiang;China;2.0
2020-01-23;Henan;China;5.0
2020-01-23;Hong Kong;China;2.0
2020-01-23;Hubei;China;444.0
2020-01-23;Hunan;China;9.0
2020-01-23;Inner Mongolia;China;0.0
2020-01-23;Isle of Man;United Kingdom;0.0
2020-01-23;Jiangsu;China;5.0
2020-01-23;Jiangxi;China;7.0
2020-01-23;Jilin;China;1.0
2020-01-23;Liaoning;China;3.0
2020-01-23;Macau;China;2.0
2020-01-23;Manitoba;Canada;0.0
2020-01-23;Martinique;France;0.0
2020-01-23;Mayotte;France;0.0
2020-01-23;Montserrat;United Kingdom;0.0
2020-01-23;New Brunswick;Canada;0.0
2020-01-23;New Caledonia;France;0.0
2020-01-23;New South Wales;Australia;0.0
2020-01-23;Newfoundland and Labrador;Canada;0.0
2020-01-23;Ningxia;China;1.0
2020-01-23;Northern Territory;Australia;0.0
2020-01-23;Northwest Territories;Canada;0.0
2020-01-23;Nova Scotia;Canada;0.0
2020-01-23;Ontario;Canada;0.0
